TODO,LOC,TODO/LOC,FILE
14,158,8.86%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Arch/aarch64/PageDirectory.h">Kernel/Arch/aarch64/PageDirectory.h</a>
3,98,3.06%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Arch/aarch64/Exceptions.cpp">Kernel/Arch/aarch64/Exceptions.cpp</a>
12,84,14.29%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Arch/aarch64/SafeMem.cpp">Kernel/Arch/aarch64/SafeMem.cpp</a>
1,118,0.85%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Arch/aarch64/ASM_wrapper.h">Kernel/Arch/aarch64/ASM_wrapper.h</a>
7,239,2.93%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Arch/aarch64/MMU.cpp">Kernel/Arch/aarch64/MMU.cpp</a>
7,334,2.10%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Arch/aarch64/Processor.cpp">Kernel/Arch/aarch64/Processor.cpp</a>
5,194,2.58%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Arch/aarch64/Interrupts.cpp">Kernel/Arch/aarch64/Interrupts.cpp</a>
4,36,11.11%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Arch/PCIMSI.h">Kernel/Arch/PCIMSI.h</a>
1,224,0.45%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Arch/Processor.h">Kernel/Arch/Processor.h</a>
2,21,9.52%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Arch/TrapFrame.h">Kernel/Arch/TrapFrame.h</a>
2,351,0.57%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Arch/init.cpp">Kernel/Arch/init.cpp</a>
3,204,1.47%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Arch/Processor.cpp">Kernel/Arch/Processor.cpp</a>
1,54,1.85%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Prekernel/Prekernel.h">Kernel/Prekernel/Prekernel.h</a>
1,170,0.59%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Time/TimerQueue.cpp">Kernel/Time/TimerQueue.cpp</a>
9,464,1.94%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Time/TimeManagement.cpp">Kernel/Time/TimeManagement.cpp</a>
4,91,4.40%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Time/TimeManagement.h">Kernel/Time/TimeManagement.h</a>
1,191,0.52%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Devices/Storage/AHCI/Controller.cpp">Kernel/Devices/Storage/AHCI/Controller.cpp</a>
2,555,0.36%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Devices/Storage/AHCI/Definitions.h">Kernel/Devices/Storage/AHCI/Definitions.h</a>
1,96,1.04%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Devices/Storage/AHCI/Port.h">Kernel/Devices/Storage/AHCI/Port.h</a>
1,24,4.17%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Devices/Storage/AHCI/ATADevice.h">Kernel/Devices/Storage/AHCI/ATADevice.h</a>
5,675,0.74%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Devices/Storage/AHCI/Port.cpp">Kernel/Devices/Storage/AHCI/Port.cpp</a>
1,48,2.08%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Devices/Storage/AHCI/Controller.h">Kernel/Devices/Storage/AHCI/Controller.h</a>
2,198,1.01%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Devices/Storage/VirtIO/VirtIOBlockDevice.cpp">Kernel/Devices/Storage/VirtIO/VirtIOBlockDevice.cpp</a>
2,31,6.45%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Devices/Storage/SD/PCISDHostController.cpp">Kernel/Devices/Storage/SD/PCISDHostController.cpp</a>
1,367,0.27%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Devices/Storage/SD/Commands.h">Kernel/Devices/Storage/SD/Commands.h</a>
1,79,1.27%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Devices/Storage/SD/SDHostController.h">Kernel/Devices/Storage/SD/SDHostController.h</a>
1,41,2.44%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Devices/Storage/SD/SDMemoryCard.cpp">Kernel/Devices/Storage/SD/SDMemoryCard.cpp</a>
18,654,2.75%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Devices/Storage/SD/SDHostController.cpp">Kernel/Devices/Storage/SD/SDHostController.cpp</a>
6,126,4.76%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Devices/Storage/USB/BulkSCSIInterface.cpp">Kernel/Devices/Storage/USB/BulkSCSIInterface.cpp</a>
11,152,7.24%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Devices/Storage/USB/BulkSCSIStorageDevice.cpp">Kernel/Devices/Storage/USB/BulkSCSIStorageDevice.cpp</a>
2,168,1.19%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Devices/Storage/NVMe/NVMeQueue.cpp">Kernel/Devices/Storage/NVMe/NVMeQueue.cpp</a>
1,347,0.29%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Devices/Storage/NVMe/NVMeController.cpp">Kernel/Devices/Storage/NVMe/NVMeController.cpp</a>
1,34,2.94%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Devices/Storage/NVMe/NVMeNameSpace.cpp">Kernel/Devices/Storage/NVMe/NVMeNameSpace.cpp</a>
2,191,1.05%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Devices/Storage/NVMe/NVMeDefinitions.h">Kernel/Devices/Storage/NVMe/NVMeDefinitions.h</a>
1,67,1.49%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Devices/Storage/StorageDevicePartition.cpp">Kernel/Devices/Storage/StorageDevicePartition.cpp</a>
2,426,0.47%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Devices/Storage/StorageManagement.cpp">Kernel/Devices/Storage/StorageManagement.cpp</a>
1,65,1.54%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Devices/GPU/Bochs/GraphicsAdapter.cpp">Kernel/Devices/GPU/Bochs/GraphicsAdapter.cpp</a>
4,140,2.86%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Devices/GPU/VirtIO/GPU3DDevice.cpp">Kernel/Devices/GPU/VirtIO/GPU3DDevice.cpp</a>
1,167,0.60%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Devices/GPU/VirtIO/DisplayConnector.cpp">Kernel/Devices/GPU/VirtIO/DisplayConnector.cpp</a>
3,451,0.67%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Devices/GPU/VirtIO/GraphicsAdapter.cpp">Kernel/Devices/GPU/VirtIO/GraphicsAdapter.cpp</a>
2,83,2.41%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Devices/GPU/VirtIO/Console.cpp">Kernel/Devices/GPU/VirtIO/Console.cpp</a>
1,32,3.12%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Devices/GPU/Console/ContiguousFramebufferConsole.cpp">Kernel/Devices/GPU/Console/ContiguousFramebufferConsole.cpp</a>
3,366,0.82%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Devices/GPU/Console/GenericFramebufferConsole.cpp">Kernel/Devices/GPU/Console/GenericFramebufferConsole.cpp</a>
2,107,1.87%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Devices/GPU/Intel/Auxiliary/GMBusConnector.cpp">Kernel/Devices/GPU/Intel/Auxiliary/GMBusConnector.cpp</a>
1,111,0.90%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Devices/GPU/Intel/Transcoder/PLL.cpp">Kernel/Devices/GPU/Intel/Transcoder/PLL.cpp</a>
1,87,1.15%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Devices/GPU/Intel/Transcoder/DisplayTranscoder.cpp">Kernel/Devices/GPU/Intel/Transcoder/DisplayTranscoder.cpp</a>
2,65,3.08%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Devices/GPU/Intel/NativeDisplayConnector.h">Kernel/Devices/GPU/Intel/NativeDisplayConnector.h</a>
1,337,0.30%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Devices/GPU/3dfx/VoodooDisplayConnector.cpp">Kernel/Devices/GPU/3dfx/VoodooDisplayConnector.cpp</a>
3,110,2.73%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Devices/GPU/VMWare/DisplayConnector.cpp">Kernel/Devices/GPU/VMWare/DisplayConnector.cpp</a>
1,58,1.72%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Devices/GPU/VMWare/Console.cpp">Kernel/Devices/GPU/VMWare/Console.cpp</a>
2,447,0.45%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Devices/GPU/DisplayConnector.cpp">Kernel/Devices/GPU/DisplayConnector.cpp</a>
1,189,0.53%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Devices/GPU/Management.cpp">Kernel/Devices/GPU/Management.cpp</a>
1,266,0.38%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Devices/Audio/IntelHDA/Controller.cpp">Kernel/Devices/Audio/IntelHDA/Controller.cpp</a>
1,182,0.55%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Devices/Audio/IntelHDA/RingBuffer.h">Kernel/Devices/Audio/IntelHDA/RingBuffer.h</a>
1,92,1.09%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Devices/Audio/IntelHDA/Stream.h">Kernel/Devices/Audio/IntelHDA/Stream.h</a>
1,184,0.54%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Devices/Audio/IntelHDA/Stream.cpp">Kernel/Devices/Audio/IntelHDA/Stream.cpp</a>
1,110,0.91%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Devices/Audio/IntelHDA/OutputPath.h">Kernel/Devices/Audio/IntelHDA/OutputPath.h</a>
1,261,0.38%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Devices/Audio/AC97/AC97.cpp">Kernel/Devices/Audio/AC97/AC97.cpp</a>
3,62,4.84%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Devices/Audio/Channel.cpp">Kernel/Devices/Audio/Channel.cpp</a>
2,165,1.21%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Devices/HID/PS2/MouseDevice.cpp">Kernel/Devices/HID/PS2/MouseDevice.cpp</a>
4,684,0.58%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Devices/HID/PS2/KeyboardDevice.cpp">Kernel/Devices/HID/PS2/KeyboardDevice.cpp</a>
4,344,1.16%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Devices/HID/VirtIO/Input.cpp">Kernel/Devices/HID/VirtIO/Input.cpp</a>
3,176,1.70%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Devices/HID/Management.cpp">Kernel/Devices/HID/Management.cpp</a>
3,123,2.44%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Devices/HID/KeyboardDevice.cpp">Kernel/Devices/HID/KeyboardDevice.cpp</a>
1,72,1.39%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Devices/TTY/TTY.h">Kernel/Devices/TTY/TTY.h</a>
15,495,3.03%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Devices/TTY/TTY.cpp">Kernel/Devices/TTY/TTY.cpp</a>
6,503,1.19%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Devices/TTY/VirtualConsole.cpp">Kernel/Devices/TTY/VirtualConsole.cpp</a>
1,113,0.88%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Devices/TTY/VirtualConsole.h">Kernel/Devices/TTY/VirtualConsole.h</a>
1,103,0.97%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Devices/Loop/LoopDevice.cpp">Kernel/Devices/Loop/LoopDevice.cpp</a>
1,51,1.96%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Devices/Generic/ConsoleDevice.cpp">Kernel/Devices/Generic/ConsoleDevice.cpp</a>
1,36,2.78%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Devices/Generic/RandomDevice.cpp">Kernel/Devices/Generic/RandomDevice.cpp</a>
1,139,0.72%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Devices/Serial/VirtIO/ConsolePort.cpp">Kernel/Devices/Serial/VirtIO/ConsolePort.cpp</a>
3,210,1.43%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Devices/Serial/VirtIO/Console.cpp">Kernel/Devices/Serial/VirtIO/Console.cpp</a>
4,43,9.30%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Devices/PCISerialDevice.cpp">Kernel/Devices/PCISerialDevice.cpp</a>
2,110,1.82%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Devices/BlockDevice.cpp">Kernel/Devices/BlockDevice.cpp</a>
1,69,1.45%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Devices/BlockDevice.h">Kernel/Devices/BlockDevice.h</a>
2,42,4.76%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Devices/CharacterDevice.cpp">Kernel/Devices/CharacterDevice.cpp</a>
2,97,2.06%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Devices/Device.h">Kernel/Devices/Device.h</a>
1,22,4.55%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Devices/CharacterDevice.h">Kernel/Devices/CharacterDevice.h</a>
4,590,0.68%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/FileSystem/Ext2FS/FileSystem.cpp">Kernel/FileSystem/Ext2FS/FileSystem.cpp</a>
4,760,0.53%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/FileSystem/Ext2FS/Inode.cpp">Kernel/FileSystem/Ext2FS/Inode.cpp</a>
1,376,0.27%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/FileSystem/FATFS/FileSystem.cpp">Kernel/FileSystem/FATFS/FileSystem.cpp</a>
1,79,1.27%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/FileSystem/FATFS/FileSystem.h">Kernel/FileSystem/FATFS/FileSystem.h</a>
17,569,2.99%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/FileSystem/FATFS/Inode.cpp">Kernel/FileSystem/FATFS/Inode.cpp</a>
1,328,0.30%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/FileSystem/ProcFS/ProcessExposed.cpp">Kernel/FileSystem/ProcFS/ProcessExposed.cpp</a>
3,211,1.42%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/FileSystem/ISO9660FS/FileSystem.cpp">Kernel/FileSystem/ISO9660FS/FileSystem.cpp</a>
1,95,1.05%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/FileSystem/ISO9660FS/DirectoryIterator.cpp">Kernel/FileSystem/ISO9660FS/DirectoryIterator.cpp</a>
4,191,2.09%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/FileSystem/ISO9660FS/Inode.cpp">Kernel/FileSystem/ISO9660FS/Inode.cpp</a>
1,158,0.63%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/FileSystem/Plan9FS/Message.h">Kernel/FileSystem/Plan9FS/Message.h</a>
5,287,1.74%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/FileSystem/Plan9FS/FileSystem.cpp">Kernel/FileSystem/Plan9FS/FileSystem.cpp</a>
18,233,7.73%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/FileSystem/Plan9FS/Inode.cpp">Kernel/FileSystem/Plan9FS/Inode.cpp</a>
3,135,2.22%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/FileSystem/Plan9FS/Message.cpp">Kernel/FileSystem/Plan9FS/Message.cpp</a>
1,322,0.31%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/FileSystem/RAMFS/Inode.cpp">Kernel/FileSystem/RAMFS/Inode.cpp</a>
1,108,0.93%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/FileSystem/FUSE/FUSEConnection.h">Kernel/FileSystem/FUSE/FUSEConnection.h</a>
1,35,2.86%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/FileSystem/SysFS/Subsystems/Devices/Storage/DeviceDirectory.cpp">Kernel/FileSystem/SysFS/Subsystems/Devices/Storage/DeviceDirectory.cpp</a>
1,37,2.70%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/FileSystem/SysFS/Subsystems/Devices/Graphics/DisplayConnector/DeviceDirectory.cpp">Kernel/FileSystem/SysFS/Subsystems/Devices/Graphics/DisplayConnector/DeviceDirectory.cpp</a>
1,44,2.27%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/FileSystem/SysFS/Subsystems/Bus/PCI/DeviceDirectory.cpp">Kernel/FileSystem/SysFS/Subsystems/Bus/PCI/DeviceDirectory.cpp</a>
2,78,2.56%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/FileSystem/SysFS/Subsystems/Kernel/CPUInfo.cpp">Kernel/FileSystem/SysFS/Subsystems/Kernel/CPUInfo.cpp</a>
1,47,2.13%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/FileSystem/SysFS/Subsystems/Kernel/Interrupts.cpp">Kernel/FileSystem/SysFS/Subsystems/Kernel/Interrupts.cpp</a>
1,22,4.55%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/FileSystem/SysFS/Subsystems/DeviceIdentifiers/DeviceComponent.cpp">Kernel/FileSystem/SysFS/Subsystems/DeviceIdentifiers/DeviceComponent.cpp</a>
1,109,0.92%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/FileSystem/InodeFile.cpp">Kernel/FileSystem/InodeFile.cpp</a>
1,69,1.45%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/FileSystem/FileSystem.h">Kernel/FileSystem/FileSystem.h</a>
5,458,1.09%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/FileSystem/OpenFileDescription.cpp">Kernel/FileSystem/OpenFileDescription.cpp</a>
5,337,1.48%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/FileSystem/Inode.cpp">Kernel/FileSystem/Inode.cpp</a>
3,989,0.30%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/FileSystem/VirtualFileSystem.cpp">Kernel/FileSystem/VirtualFileSystem.cpp</a>
1,143,0.70%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/FileSystem/InodeWatcher.cpp">Kernel/FileSystem/InodeWatcher.cpp</a>
1,100,1.00%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/FileSystem/File.h">Kernel/FileSystem/File.h</a>
3,272,1.10%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Bus/PCI/Controller/HostController.cpp">Kernel/Bus/PCI/Controller/HostController.cpp</a>
2,73,2.74%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Bus/PCI/Controller/VolumeManagementDevice.cpp">Kernel/Bus/PCI/Controller/VolumeManagementDevice.cpp</a>
1,84,1.19%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Bus/PCI/Controller/MemoryBackedHostBridge.cpp">Kernel/Bus/PCI/Controller/MemoryBackedHostBridge.cpp</a>
4,160,2.50%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Bus/PCI/Device.cpp">Kernel/Bus/PCI/Device.cpp</a>
1,40,2.50%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Bus/PCI/API.h">Kernel/Bus/PCI/API.h</a>
1,62,1.61%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Bus/PCI/BarMapping.h">Kernel/Bus/PCI/BarMapping.h</a>
1,52,1.92%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Bus/PCI/Access.h">Kernel/Bus/PCI/Access.h</a>
1,55,1.82%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Bus/VirtIO/Transport/PCIe/Detect.cpp">Kernel/Bus/VirtIO/Transport/PCIe/Detect.cpp</a>
1,27,3.70%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Bus/VirtIO/Transport/PCIe/TransportLink.h">Kernel/Bus/VirtIO/Transport/PCIe/TransportLink.h</a>
2,138,1.45%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Bus/VirtIO/Transport/Entity.cpp">Kernel/Bus/VirtIO/Transport/Entity.cpp</a>
1,136,0.74%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Bus/VirtIO/Device.cpp">Kernel/Bus/VirtIO/Device.cpp</a>
1,157,0.64%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Bus/VirtIO/Queue.cpp">Kernel/Bus/VirtIO/Queue.cpp</a>
2,298,0.67%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Bus/USB/UHCI/UHCIDescriptorTypes.h">Kernel/Bus/USB/UHCI/UHCIDescriptorTypes.h</a>
8,656,1.22%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Bus/USB/UHCI/UHCIController.cpp">Kernel/Bus/USB/UHCI/UHCIController.cpp</a>
7,206,3.40%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Bus/USB/UHCI/UHCIRootHub.cpp">Kernel/Bus/USB/UHCI/UHCIRootHub.cpp</a>
3,70,4.29%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Bus/USB/Drivers/HID/MouseDriver.cpp">Kernel/Bus/USB/Drivers/HID/MouseDriver.cpp</a>
6,105,5.71%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Bus/USB/Drivers/MassStorage/MassStorageDriver.cpp">Kernel/Bus/USB/Drivers/MassStorage/MassStorageDriver.cpp</a>
5,53,9.43%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Bus/USB/EHCI/EHCIController.cpp">Kernel/Bus/USB/EHCI/EHCIController.cpp</a>
1,256,0.39%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Bus/USB/EHCI/DataStructures.h">Kernel/Bus/USB/EHCI/DataStructures.h</a>
12,1261,0.95%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Bus/USB/xHCI/xHCIController.cpp">Kernel/Bus/USB/xHCI/xHCIController.cpp</a>
1,98,1.02%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Bus/USB/USBDevice.h">Kernel/Bus/USB/USBDevice.h</a>
2,104,1.92%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Bus/USB/USBPipe.h">Kernel/Bus/USB/USBPipe.h</a>
6,250,2.40%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Bus/USB/USBHub.cpp">Kernel/Bus/USB/USBHub.cpp</a>
2,97,2.06%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Bus/USB/USBConfiguration.cpp">Kernel/Bus/USB/USBConfiguration.cpp</a>
1,153,0.65%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Bus/USB/USBPipe.cpp">Kernel/Bus/USB/USBPipe.cpp</a>
1,45,2.22%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Bus/USB/USBTransfer.h">Kernel/Bus/USB/USBTransfer.h</a>
3,78,3.85%,<a href="https://github.com/SerenityOS/serenity/blob/master/Kernel/Bus/USB/USBDevice.cpp">Kernel/Bus/USB/USBDevice.cpp</a>
